"","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"58549","MENDOZA AERO, AR",2018-06-08,NA,7.5,NA,0.8
"58550","MENDOZA AERO, AR",2018-06-09,NA,8.8,16.6,2
"58551","MENDOZA AERO, AR",2018-06-10,NA,12.4,21,2
"58552","MENDOZA AERO, AR",2018-06-11,NA,7.4,17,1.9
"58553","MENDOZA AERO, AR",2018-06-12,NA,4.8,11.3,-1.3
"58554","MENDOZA AERO, AR",2018-06-13,NA,4.7,10.3,-0.8
"58555","MENDOZA AERO, AR",2018-06-14,NA,3.7,NA,-3.3
"58556","MENDOZA AERO, AR",2018-06-15,NA,3.8,NA,-2.4
"58557","MENDOZA AERO, AR",2018-06-16,NA,5.8,NA,-1.3
"58558","MENDOZA AERO, AR",2018-06-17,NA,6.8,NA,-1.3
"58559","MENDOZA AERO, AR",2018-06-18,NA,8.6,NA,-1.2
"58560","MENDOZA AERO, AR",2018-06-19,NA,10,NA,1.8
"58561","MENDOZA AERO, AR",2018-06-20,NA,11.4,20.4,2.8
"58562","MENDOZA AERO, AR",2018-06-21,NA,10.9,18.7,4.8
"58563","MENDOZA AERO, AR",2018-06-22,NA,9.8,NA,2.2
"58564","MENDOZA AERO, AR",2018-06-23,NA,9.6,17.8,3.4
"58565","MENDOZA AERO, AR",2018-06-24,0,7.9,16.7,1.5
"58566","MENDOZA AERO, AR",2018-06-25,NA,6.8,NA,-1.1
"58567","MENDOZA AERO, AR",2018-06-26,NA,7.4,NA,-0.2
"58568","MENDOZA AERO, AR",2018-06-27,NA,10.2,NA,0
"58569","MENDOZA AERO, AR",2018-06-28,NA,14.6,21.3,2
"58570","MENDOZA AERO, AR",2018-06-29,NA,11.5,19.8,5.8
"58571","MENDOZA AERO, AR",2018-06-30,NA,9.6,NA,1.5
"58572","MENDOZA AERO, AR",2018-07-01,NA,11,19,1.6
"58573","MENDOZA AERO, AR",2018-07-02,0.5,9.3,17.9,6.1
"58574","MENDOZA AERO, AR",2018-07-03,3,3.2,7.2,NA
"58575","MENDOZA AERO, AR",2018-07-04,1,1.2,4.2,-0.3
"58576","MENDOZA AERO, AR",2018-07-05,0,2.9,NA,-0.8
"58577","MENDOZA AERO, AR",2018-07-06,NA,5.2,NA,-1.3
"58578","MENDOZA AERO, AR",2018-07-07,NA,6.1,NA,0.6
"58579","MENDOZA AERO, AR",2018-07-08,NA,4.9,12.5,0.9
"58580","MENDOZA AERO, AR",2018-07-09,NA,5.4,NA,3.8
"58581","MENDOZA AERO, AR",2018-07-10,NA,4.6,NA,-1.4
"58582","MENDOZA AERO, AR",2018-07-11,NA,6.3,NA,NA
"58583","MENDOZA AERO, AR",2018-07-12,NA,7.9,NA,-1.8
"58584","MENDOZA AERO, AR",2018-07-13,NA,10.1,NA,1.6
"58585","MENDOZA AERO, AR",2018-07-14,NA,10.9,NA,2.2
"58586","MENDOZA AERO, AR",2018-07-15,NA,12.7,21.6,2.8
"58587","MENDOZA AERO, AR",2018-07-16,NA,8.1,16,1.6
"58588","MENDOZA AERO, AR",2018-07-17,NA,7.6,14.5,0.8
"58589","MENDOZA AERO, AR",2018-07-18,NA,6.3,15.2,3
"58590","MENDOZA AERO, AR",2018-07-19,NA,6.5,NA,NA
"58591","MENDOZA AERO, AR",2018-07-20,NA,4.6,NA,-1.8
"58592","MENDOZA AERO, AR",2018-07-21,NA,4.9,NA,-2.3
"58593","MENDOZA AERO, AR",2018-07-22,NA,8.4,14,-2.3
"58594","MENDOZA AERO, AR",2018-07-23,NA,6.1,13,0.8
"58595","MENDOZA AERO, AR",2018-07-24,NA,4.4,NA,-3.8
"58596","MENDOZA AERO, AR",2018-07-25,NA,5.7,NA,-2.8
"58597","MENDOZA AERO, AR",2018-07-26,NA,6.9,NA,-1.8
"58598","MENDOZA AERO, AR",2018-07-27,NA,5.9,16.4,-0.6
"58599","MENDOZA AERO, AR",2018-07-28,NA,8.8,NA,1.2
"58600","MENDOZA AERO, AR",2018-07-29,NA,8.1,16.4,-0.4
"58601","MENDOZA AERO, AR",2018-07-30,NA,10.1,NA,1.8
"58602","MENDOZA AERO, AR",2018-07-31,NA,9.5,17.5,2.9
"58603","MENDOZA AERO, AR",2018-08-01,NA,7.9,NA,-0.4
"58604","MENDOZA AERO, AR",2018-08-02,NA,8.5,17,0.8
"58605","MENDOZA AERO, AR",2018-08-03,NA,9.6,NA,1.2
"58606","MENDOZA AERO, AR",2018-08-04,NA,9.3,19.5,2
"58607","MENDOZA AERO, AR",2018-08-05,NA,10.7,NA,1.8
"58608","MENDOZA AERO, AR",2018-08-06,NA,11.6,20.6,3.5
"58609","MENDOZA AERO, AR",2018-08-07,NA,13.2,NA,4.2
"58610","MENDOZA AERO, AR",2018-08-08,NA,7.8,19.2,0.8
"58611","MENDOZA AERO, AR",2018-08-09,NA,7.4,NA,1.5
"58612","MENDOZA AERO, AR",2018-08-10,NA,10.4,NA,0.8
"58613","MENDOZA AERO, AR",2018-08-11,NA,10.2,19,2
"58614","MENDOZA AERO, AR",2018-08-12,NA,13,NA,2.7
"58615","MENDOZA AERO, AR",2018-08-13,NA,13.2,20.8,5.2
"58616","MENDOZA AERO, AR",2018-08-14,NA,11.6,17.5,4.8
"58617","MENDOZA AERO, AR",2018-08-15,NA,9.9,NA,2.6
"58618","MENDOZA AERO, AR",2018-08-16,NA,11.7,NA,2.3
"58619","MENDOZA AERO, AR",2018-08-17,NA,14.7,NA,3.7
"58620","MENDOZA AERO, AR",2018-08-18,NA,12.9,24.5,6.4
"58621","MENDOZA AERO, AR",2018-08-19,NA,8.9,14.8,5.2
"58622","MENDOZA AERO, AR",2018-08-20,NA,6.5,NA,-1.8
"58623","MENDOZA AERO, AR",2018-08-21,NA,7.4,NA,-1.3
"58624","MENDOZA AERO, AR",2018-08-22,NA,9.5,NA,0.6
"58625","MENDOZA AERO, AR",2018-08-23,NA,12.2,18.5,4
"58626","MENDOZA AERO, AR",2018-08-24,0.3,9.1,18.3,2.7
"58627","MENDOZA AERO, AR",2018-08-25,0,9.2,NA,1
"58628","MENDOZA AERO, AR",2018-08-26,NA,13.8,NA,2.4
"58629","MENDOZA AERO, AR",2018-08-27,NA,16.7,26.2,6.2
"58630","MENDOZA AERO, AR",2018-08-28,NA,17.4,26.6,7.6
"58631","MENDOZA AERO, AR",2018-08-29,NA,17.2,26.5,10
"58632","MENDOZA AERO, AR",2018-08-30,NA,14.3,24,NA
"58633","MENDOZA AERO, AR",2018-08-31,0,7.8,15.7,NA
"58634","MENDOZA AERO, AR",2018-09-01,NA,7.6,NA,4
"58635","MENDOZA AERO, AR",2018-09-02,NA,9.8,NA,1.2
"58636","MENDOZA AERO, AR",2018-09-03,NA,14.2,NA,4.8
"58637","MENDOZA AERO, AR",2018-09-04,NA,15.7,NA,5.8
"58638","MENDOZA AERO, AR",2018-09-05,NA,17.8,NA,8.2
"58639","MENDOZA AERO, AR",2018-09-06,NA,19.2,27.5,12.6
"58640","MENDOZA AERO, AR",2018-09-07,NA,16.4,23.5,9.6
"58641","MENDOZA AERO, AR",2018-09-08,NA,16.7,NA,8.6
"58642","MENDOZA AERO, AR",2018-09-09,NA,16.7,25.3,11
"58643","MENDOZA AERO, AR",2018-09-10,NA,15.6,22.5,8.4
"58644","MENDOZA AERO, AR",2018-09-11,NA,17.1,NA,9.8
"58645","MENDOZA AERO, AR",2018-09-12,NA,17.4,25,14.4
"58646","MENDOZA AERO, AR",2018-09-13,3,15.1,NA,8.8
"58647","MENDOZA AERO, AR",2018-09-14,0,15.5,NA,7.6
"58648","MENDOZA AERO, AR",2018-09-15,NA,17.7,25.2,10.2
"58649","MENDOZA AERO, AR",2018-09-16,NA,18.3,NA,11.8
"58650","MENDOZA AERO, AR",2018-09-17,NA,19.8,26.4,11.7
"58651","MENDOZA AERO, AR",2018-09-18,NA,18.7,NA,12.8
"58652","MENDOZA AERO, AR",2018-09-19,NA,14.1,29,6.8
"58653","MENDOZA AERO, AR",2018-09-20,NA,19.1,NA,9
"58654","MENDOZA AERO, AR",2018-09-21,NA,19.6,NA,11
"58655","MENDOZA AERO, AR",2018-09-22,NA,23.7,NA,10
"58656","MENDOZA AERO, AR",2018-09-23,NA,21.7,36,15.8
"58657","MENDOZA AERO, AR",2018-09-24,NA,18.2,25.5,NA
"58658","MENDOZA AERO, AR",2018-09-25,NA,17.6,NA,NA
"58659","MENDOZA AERO, AR",2018-09-26,NA,18.2,26.2,NA
"58660","MENDOZA AERO, AR",2018-09-27,NA,13.3,21.5,11
"58661","MENDOZA AERO, AR",2018-09-28,NA,15.4,NA,10.3
"58662","MENDOZA AERO, AR",2018-09-29,NA,18.9,24.5,11.4
"58663","MENDOZA AERO, AR",2018-09-30,NA,18.8,NA,10.2
"58664","MENDOZA AERO, AR",2018-10-01,NA,12.9,27.5,NA
"58665","MENDOZA AERO, AR",2018-10-02,NA,13,NA,4.6
"58666","MENDOZA AERO, AR",2018-10-03,NA,15.9,22.6,10
"58667","MENDOZA AERO, AR",2018-10-04,NA,17.2,NA,9.4
"58668","MENDOZA AERO, AR",2018-10-05,NA,18.7,NA,10.2
"58669","MENDOZA AERO, AR",2018-10-06,NA,20.7,NA,13.6
"58670","MENDOZA AERO, AR",2018-10-07,NA,22.8,NA,NA
"58671","MENDOZA AERO, AR",2018-10-08,NA,24.2,32,18.5
"58672","MENDOZA AERO, AR",2018-10-09,NA,18.4,29.5,14.2
"58673","MENDOZA AERO, AR",2018-10-10,NA,13.8,21.6,8.8
"58674","MENDOZA AERO, AR",2018-10-11,NA,15.1,NA,9.3
"58675","MENDOZA AERO, AR",2018-10-12,NA,17.9,NA,9.7
"58676","MENDOZA AERO, AR",2018-10-13,NA,18.2,24.1,12.2
"58677","MENDOZA AERO, AR",2018-10-14,4.1,18.1,NA,NA
"58678","MENDOZA AERO, AR",2018-10-15,0,20.8,NA,11
"58679","MENDOZA AERO, AR",2018-10-16,NA,22.2,NA,NA
"58680","MENDOZA AERO, AR",2018-10-17,NA,22.7,NA,14.4
"58681","MENDOZA AERO, AR",2018-10-18,NA,20.6,32.6,16.6
"58682","MENDOZA AERO, AR",2018-10-19,NA,16.3,23.6,NA
"58683","MENDOZA AERO, AR",2018-10-20,0.5,13.6,18.6,10.8
"58684","MENDOZA AERO, AR",2018-10-21,0,16.2,NA,10.9
"58685","MENDOZA AERO, AR",2018-10-22,NA,17.6,NA,12.4
"58686","MENDOZA AERO, AR",2018-10-23,NA,16.7,NA,13.4
"58687","MENDOZA AERO, AR",2018-10-24,NA,15.6,NA,11.8
"58688","MENDOZA AERO, AR",2018-10-25,NA,17.6,22.6,12.7
"58689","MENDOZA AERO, AR",2018-10-26,NA,20.3,NA,13.8
"58690","MENDOZA AERO, AR",2018-10-27,NA,21.3,NA,15
"58691","MENDOZA AERO, AR",2018-10-28,1,19.2,29,13
"58692","MENDOZA AERO, AR",2018-10-29,0,22.3,NA,14.7
"58693","MENDOZA AERO, AR",2018-10-30,NA,20.7,32.6,16.4
"58694","MENDOZA AERO, AR",2018-10-31,1,18.2,26.5,13.7
"58695","MENDOZA AERO, AR",2018-11-01,0,17.4,NA,12.8
"58696","MENDOZA AERO, AR",2018-11-02,NA,21.2,NA,13.5
"58697","MENDOZA AERO, AR",2018-11-03,NA,23.9,32,17
"58698","MENDOZA AERO, AR",2018-11-04,NA,25.2,NA,16.8
"58699","MENDOZA AERO, AR",2018-11-05,NA,24.9,34.1,17
"58700","MENDOZA AERO, AR",2018-11-06,NA,19.3,30.6,NA
"58701","MENDOZA AERO, AR",2018-11-07,NA,20.5,NA,13.7
"58702","MENDOZA AERO, AR",2018-11-08,NA,24.3,NA,15.8
"58703","MENDOZA AERO, AR",2018-11-09,NA,26.7,33.2,19.2
"58704","MENDOZA AERO, AR",2018-11-10,NA,26.1,33,20.4
"58705","MENDOZA AERO, AR",2018-11-11,1,20.7,30.2,NA
"58706","MENDOZA AERO, AR",2018-11-12,1,16.1,23.9,NA
"58707","MENDOZA AERO, AR",2018-11-13,6.1,15.3,NA,10.1
"58708","MENDOZA AERO, AR",2018-11-14,3,17.6,NA,7.8
"58709","MENDOZA AERO, AR",2018-11-15,0,22.6,NA,13
"58710","MENDOZA AERO, AR",2018-11-16,NA,21.7,31.7,14.8
"58711","MENDOZA AERO, AR",2018-11-17,NA,21.3,29,14.2
"58712","MENDOZA AERO, AR",2018-11-18,NA,19.9,NA,NA
"58713","MENDOZA AERO, AR",2018-11-19,NA,23.1,NA,13.7
"58714","MENDOZA AERO, AR",2018-11-20,NA,26.3,NA,18.4
"58715","MENDOZA AERO, AR",2018-11-21,NA,28.7,NA,19
"58716","MENDOZA AERO, AR",2018-11-22,NA,25.6,38.5,22.2
"58717","MENDOZA AERO, AR",2018-11-23,NA,20.5,27,NA
"58718","MENDOZA AERO, AR",2018-11-24,NA,22,NA,14.2
"58719","MENDOZA AERO, AR",2018-11-25,NA,24.2,NA,15.8
"58720","MENDOZA AERO, AR",2018-11-26,NA,22.1,32.2,17
"58721","MENDOZA AERO, AR",2018-11-27,2,21.6,27.6,15.7
"58722","MENDOZA AERO, AR",2018-11-28,0,21.1,NA,NA
"58723","MENDOZA AERO, AR",2018-11-29,NA,22.1,NA,15
"58724","MENDOZA AERO, AR",2018-11-30,NA,21.7,30.6,13.8
"58725","MENDOZA AERO, AR",2018-12-01,NA,16.1,29.3,NA
"58726","MENDOZA AERO, AR",2018-12-02,NA,17.3,NA,12.4
"58727","MENDOZA AERO, AR",2018-12-03,NA,20.1,NA,11.4
"58728","MENDOZA AERO, AR",2018-12-04,NA,22.2,NA,NA
"58729","MENDOZA AERO, AR",2018-12-05,17,18.7,30.1,13.7
"58730","MENDOZA AERO, AR",2018-12-06,3,18.2,NA,13.2
"58731","MENDOZA AERO, AR",2018-12-07,0,21.5,NA,12.8
"58732","MENDOZA AERO, AR",2018-12-08,NA,24.5,NA,16.6
"58733","MENDOZA AERO, AR",2018-12-09,NA,24.8,33,19.2
"58734","MENDOZA AERO, AR",2018-12-10,NA,27,NA,17.8
"58735","MENDOZA AERO, AR",2018-12-11,NA,28,37.6,22.7
"58736","MENDOZA AERO, AR",2018-12-12,NA,23.2,32.2,NA
"58737","MENDOZA AERO, AR",2018-12-13,NA,24.6,NA,16.2
"58738","MENDOZA AERO, AR",2018-12-14,NA,22.2,34.4,18
"58739","MENDOZA AERO, AR",2018-12-15,NA,23.3,NA,14.5
"58740","MENDOZA AERO, AR",2018-12-16,NA,26.8,NA,18.3
"58741","MENDOZA AERO, AR",2018-12-17,0,24.3,36.2,17.4
"58742","MENDOZA AERO, AR",2018-12-18,0,21.5,NA,17
"58743","MENDOZA AERO, AR",2018-12-19,NA,24.9,NA,NA
"58744","MENDOZA AERO, AR",2018-12-20,NA,20.6,34.5,NA
"58745","MENDOZA AERO, AR",2018-12-21,NA,20.7,NA,10.8
"58746","MENDOZA AERO, AR",2018-12-22,NA,25.9,NA,16.2
"58747","MENDOZA AERO, AR",2018-12-23,NA,28.6,NA,20
"58748","MENDOZA AERO, AR",2018-12-24,NA,30,37.7,22.4
"58749","MENDOZA AERO, AR",2018-12-25,NA,30.2,37.6,23.3
"58750","MENDOZA AERO, AR",2018-12-26,3,28.6,38.4,21
"58751","MENDOZA AERO, AR",2018-12-27,0,28.5,38.5,23.8
"58752","MENDOZA AERO, AR",2018-12-28,NA,26.9,NA,21
"58753","MENDOZA AERO, AR",2018-12-29,NA,28.8,NA,22.6
"58754","MENDOZA AERO, AR",2018-12-30,NA,23.9,36.6,15.7
"58755","MENDOZA AERO, AR",2018-12-31,NA,24.3,NA,14.8
"58756","MENDOZA AERO, AR",2019-01-01,NA,28.2,NA,19.7
"58757","MENDOZA AERO, AR",2019-01-02,NA,27.3,36,NA
"58758","MENDOZA AERO, AR",2019-01-03,NA,24.1,NA,18.8
"58759","MENDOZA AERO, AR",2019-01-04,NA,25.7,NA,17.4
"58760","MENDOZA AERO, AR",2019-01-05,NA,27.7,NA,20.4
"58761","MENDOZA AERO, AR",2019-01-06,NA,24.7,35,NA
"58762","MENDOZA AERO, AR",2019-01-07,NA,24.4,NA,15.2
"58763","MENDOZA AERO, AR",2019-01-08,NA,26.3,NA,19.7
"58764","MENDOZA AERO, AR",2019-01-09,NA,24.3,33,19.5
"58765","MENDOZA AERO, AR",2019-01-10,NA,15.2,28.2,8.6
"58766","MENDOZA AERO, AR",2019-01-11,NA,19.3,NA,9.7
"58767","MENDOZA AERO, AR",2019-01-12,NA,23.8,NA,14.8
"58768","MENDOZA AERO, AR",2019-01-13,7.1,22.3,31.6,16.7
"58769","MENDOZA AERO, AR",2019-01-14,2,20.2,25.6,17.2
"58770","MENDOZA AERO, AR",2019-01-15,1,22.2,NA,13.8
"58771","MENDOZA AERO, AR",2019-01-16,0,25.6,NA,17.4
"58772","MENDOZA AERO, AR",2019-01-17,NA,18.4,34.2,NA
"58773","MENDOZA AERO, AR",2019-01-18,NA,17.8,NA,9.7
"58774","MENDOZA AERO, AR",2019-01-19,NA,22.8,NA,14.5
"58775","MENDOZA AERO, AR",2019-01-20,NA,24.6,NA,NA
"58776","MENDOZA AERO, AR",2019-01-21,NA,26.9,33.5,18.6
"58777","MENDOZA AERO, AR",2019-01-22,NA,28.7,NA,NA
"58778","MENDOZA AERO, AR",2019-01-23,NA,30.1,36.5,25.2
"58779","MENDOZA AERO, AR",2019-01-24,24.9,28.7,NA,22.5
"58780","MENDOZA AERO, AR",2019-01-25,0,31.1,NA,24.6
"58781","MENDOZA AERO, AR",2019-01-26,0.5,27.7,37.4,21
"58782","MENDOZA AERO, AR",2019-01-27,0,29.6,NA,23.2
"58783","MENDOZA AERO, AR",2019-01-28,NA,29.6,36.5,23.2
"58784","MENDOZA AERO, AR",2019-01-29,NA,30.7,NA,24.2
"58785","MENDOZA AERO, AR",2019-01-30,NA,29.4,38.1,25.2
"58786","MENDOZA AERO, AR",2019-01-31,NA,27.4,35.7,21
"58787","MENDOZA AERO, AR",2019-02-01,9.9,26.3,35.5,19.4
"58788","MENDOZA AERO, AR",2019-02-02,7.1,23.7,31.8,NA
"58789","MENDOZA AERO, AR",2019-02-03,7.9,20.7,23.6,18.4
"58790","MENDOZA AERO, AR",2019-02-04,0.5,22.1,NA,18.4
"58791","MENDOZA AERO, AR",2019-02-05,0,25.2,NA,17.2
"58792","MENDOZA AERO, AR",2019-02-06,NA,26.9,NA,18.6
"58793","MENDOZA AERO, AR",2019-02-07,NA,28.1,35.5,20.3
"58794","MENDOZA AERO, AR",2019-02-08,NA,26.2,NA,22
"58795","MENDOZA AERO, AR",2019-02-09,NA,26.5,NA,20.8
"58796","MENDOZA AERO, AR",2019-02-10,NA,27.7,NA,21
"58797","MENDOZA AERO, AR",2019-02-11,NA,19.9,35,15
"58798","MENDOZA AERO, AR",2019-02-12,NA,17.1,NA,12.6
"58799","MENDOZA AERO, AR",2019-02-13,NA,21.2,NA,14
"58800","MENDOZA AERO, AR",2019-02-14,NA,23.7,NA,14.7
"58801","MENDOZA AERO, AR",2019-02-15,NA,26.8,NA,17.8
"58802","MENDOZA AERO, AR",2019-02-16,NA,27.4,36.5,19
"58803","MENDOZA AERO, AR",2019-02-17,NA,27.6,36.5,NA
"58804","MENDOZA AERO, AR",2019-02-18,NA,29,NA,21.7
"58805","MENDOZA AERO, AR",2019-02-19,2,27.8,36.5,NA
"58806","MENDOZA AERO, AR",2019-02-20,0,28.3,NA,20.6
"58807","MENDOZA AERO, AR",2019-02-21,NA,29.6,37.6,25.2
"58808","MENDOZA AERO, AR",2019-02-22,NA,28.1,33.6,NA
"58809","MENDOZA AERO, AR",2019-02-23,NA,25.1,32,21.7
"58810","MENDOZA AERO, AR",2019-02-24,NA,21.7,27.6,17.6
"58811","MENDOZA AERO, AR",2019-02-25,NA,20,26.3,15.8
"58812","MENDOZA AERO, AR",2019-02-26,NA,19.5,NA,12.4
"58813","MENDOZA AERO, AR",2019-02-27,NA,22.1,NA,NA
"58814","MENDOZA AERO, AR",2019-02-28,NA,24.7,NA,16.6
"58815","MENDOZA AERO, AR",2019-03-01,NA,26.4,33.4,19.6
"58816","MENDOZA AERO, AR",2019-03-02,NA,25.7,33.6,NA
"58817","MENDOZA AERO, AR",2019-03-03,NA,25.3,NA,NA
"58818","MENDOZA AERO, AR",2019-03-04,NA,25.9,33.6,20.4
"58819","MENDOZA AERO, AR",2019-03-05,3,21,31,NA
"58820","MENDOZA AERO, AR",2019-03-06,0,22.7,NA,16
"58821","MENDOZA AERO, AR",2019-03-07,NA,26.5,NA,18.7
"58822","MENDOZA AERO, AR",2019-03-08,4.1,19.1,33.6,NA
"58823","MENDOZA AERO, AR",2019-03-09,7.9,12.9,19.4,NA
"58824","MENDOZA AERO, AR",2019-03-10,0,14,NA,11.3
"58825","MENDOZA AERO, AR",2019-03-11,NA,16.6,NA,12.7
"58826","MENDOZA AERO, AR",2019-03-12,NA,19.7,NA,12.6
"58827","MENDOZA AERO, AR",2019-03-13,NA,22.4,28.5,NA
"58828","MENDOZA AERO, AR",2019-03-14,NA,22.6,NA,NA
"58829","MENDOZA AERO, AR",2019-03-15,4.1,20.5,30,16
"58830","MENDOZA AERO, AR",2019-03-16,0,17.8,23.5,NA
"58831","MENDOZA AERO, AR",2019-03-17,2,17.8,NA,11
"58832","MENDOZA AERO, AR",2019-03-18,0,20.1,NA,13.2
"58833","MENDOZA AERO, AR",2019-03-19,NA,18.8,27.5,14.1
"58834","MENDOZA AERO, AR",2019-03-20,NA,14.8,20,6.8
"58835","MENDOZA AERO, AR",2019-03-21,NA,15.7,NA,6.7
"58836","MENDOZA AERO, AR",2019-03-22,NA,18.8,NA,10
"58837","MENDOZA AERO, AR",2019-03-23,NA,19.8,NA,11.4
"58838","MENDOZA AERO, AR",2019-03-24,NA,21.8,29,15
"58839","MENDOZA AERO, AR",2019-03-25,NA,19.5,24.2,14.2
"58840","MENDOZA AERO, AR",2019-03-26,NA,15.9,24.2,11.4
"58841","MENDOZA AERO, AR",2019-03-27,NA,14.6,20,11.2
"58842","MENDOZA AERO, AR",2019-03-28,0,17.3,NA,11
"58843","MENDOZA AERO, AR",2019-03-29,NA,19.7,NA,11
"58844","MENDOZA AERO, AR",2019-03-30,NA,21.3,28.6,14.4
"58845","MENDOZA AERO, AR",2019-03-31,NA,23.4,NA,15.6
"58846","MENDOZA AERO, AR",2019-04-01,NA,22.6,31,14.5
"58847","MENDOZA AERO, AR",2019-04-02,NA,23,NA,14.4
"58848","MENDOZA AERO, AR",2019-04-03,NA,24.1,31.2,16.8
"58849","MENDOZA AERO, AR",2019-04-04,NA,21.3,30.3,15.2
"58850","MENDOZA AERO, AR",2019-04-05,NA,18.4,NA,9.6
"58851","MENDOZA AERO, AR",2019-04-06,NA,18.8,NA,8.7
"58852","MENDOZA AERO, AR",2019-04-07,NA,19.7,NA,10.8
"58853","MENDOZA AERO, AR",2019-04-08,NA,19.9,29.8,10.7
"58854","MENDOZA AERO, AR",2019-04-09,NA,19.8,29.4,11
"58855","MENDOZA AERO, AR",2019-04-10,NA,22.6,28.2,14.3
"58856","MENDOZA AERO, AR",2019-04-11,NA,20.1,27.1,14.2
"58857","MENDOZA AERO, AR",2019-04-12,NA,19.8,NA,10.5
"58858","MENDOZA AERO, AR",2019-04-13,NA,20.8,29,12.9
"58859","MENDOZA AERO, AR",2019-04-14,NA,20.2,27.4,12.7
"58860","MENDOZA AERO, AR",2019-04-15,NA,20.1,25.7,15.5
"58861","MENDOZA AERO, AR",2019-04-16,NA,18,NA,9.2
"58862","MENDOZA AERO, AR",2019-04-17,NA,18.7,NA,11.2
"58863","MENDOZA AERO, AR",2019-04-18,NA,19,27.5,11.7
"58864","MENDOZA AERO, AR",2019-04-19,NA,19.8,NA,13.8
"58865","MENDOZA AERO, AR",2019-04-20,NA,20.3,25.5,16.2
"58866","MENDOZA AERO, AR",2019-04-21,NA,19.2,24,15.6
"58867","MENDOZA AERO, AR",2019-04-22,3,15.8,23.5,13
"58868","MENDOZA AERO, AR",2019-04-23,0.3,14.9,19.5,NA
"58869","MENDOZA AERO, AR",2019-04-24,0,14.7,19.6,10
"58870","MENDOZA AERO, AR",2019-04-25,7.9,13.6,16.9,11
"58871","MENDOZA AERO, AR",2019-04-26,0.3,13.9,NA,11.6
"58872","MENDOZA AERO, AR",2019-04-27,0,13.8,NA,6.4
"58873","MENDOZA AERO, AR",2019-04-28,NA,16.2,NA,8.4
"58874","MENDOZA AERO, AR",2019-04-29,NA,16.3,24.5,9.8
"58875","MENDOZA AERO, AR",2019-04-30,0.5,15.8,NA,11.7
"58876","MENDOZA AERO, AR",2019-05-01,0,13.8,NA,NA
"58877","MENDOZA AERO, AR",2019-05-02,NA,14.5,22.6,7.8
"58878","MENDOZA AERO, AR",2019-05-03,NA,17.1,NA,9.8
"58879","MENDOZA AERO, AR",2019-05-04,NA,17.1,23.7,NA
"58880","MENDOZA AERO, AR",2019-05-05,NA,14.9,21.7,12.8
"58881","MENDOZA AERO, AR",2019-05-06,NA,16.4,NA,12.7
"58882","MENDOZA AERO, AR",2019-05-07,NA,17.3,NA,13.5
"58883","MENDOZA AERO, AR",2019-05-08,NA,16.1,22.4,13.8
"58884","MENDOZA AERO, AR",2019-05-09,NA,16.3,NA,NA
"58885","MENDOZA AERO, AR",2019-05-10,11.9,12.4,19.5,NA
"58886","MENDOZA AERO, AR",2019-05-11,0,11.8,NA,4.7
"58887","MENDOZA AERO, AR",2019-05-12,NA,13.7,NA,5.3
"58888","MENDOZA AERO, AR",2019-05-13,NA,14.8,23.8,7
"58889","MENDOZA AERO, AR",2019-05-14,NA,13.3,21.1,NA
"58890","MENDOZA AERO, AR",2019-05-15,NA,14.1,NA,6
"58891","MENDOZA AERO, AR",2019-05-16,NA,13.3,21.7,7
"58892","MENDOZA AERO, AR",2019-05-17,NA,12.9,20,6.2
"58893","MENDOZA AERO, AR",2019-05-18,0.5,13.9,19.5,7.8
"58894","MENDOZA AERO, AR",2019-05-19,0,11.9,NA,6.8
"58895","MENDOZA AERO, AR",2019-05-20,NA,10.7,17.6,NA
"58896","MENDOZA AERO, AR",2019-05-21,1,5.8,13,4.6
"58897","MENDOZA AERO, AR",2019-05-22,0.3,6.5,NA,NA
"58898","MENDOZA AERO, AR",2019-05-23,0,7.2,NA,-1.4
"58899","MENDOZA AERO, AR",2019-05-24,NA,9.3,NA,0
"58900","MENDOZA AERO, AR",2019-05-25,NA,10.9,NA,3.1
"58901","MENDOZA AERO, AR",2019-05-26,NA,11.8,19.8,4
"58902","MENDOZA AERO, AR",2019-05-27,NA,9.2,19.2,2.7
"58903","MENDOZA AERO, AR",2019-05-28,NA,9.5,NA,1.2
"58904","MENDOZA AERO, AR",2019-05-29,NA,8.7,18.5,3.4
"58905","MENDOZA AERO, AR",2019-05-30,NA,8.8,13.6,4.6
"58906","MENDOZA AERO, AR",2019-05-31,NA,8.4,11.5,NA
"58907","MENDOZA AERO, AR",2019-06-01,NA,7.2,NA,0.8
"58908","MENDOZA AERO, AR",2019-06-02,NA,9.2,NA,2.3
"58909","MENDOZA AERO, AR",2019-06-03,NA,9.3,18,1.7
"58910","MENDOZA AERO, AR",2019-06-04,NA,10.3,NA,2.2
"58911","MENDOZA AERO, AR",2019-06-05,NA,10.1,18.5,3.6
"58912","MENDOZA AERO, AR",2019-06-06,NA,13.4,NA,4
"58913","MENDOZA AERO, AR",2019-06-07,NA,13.6,20.2,7.9
"58914","MENDOZA AERO, AR",2019-06-08,NA,10.7,NA,4.4
"58915","MENDOZA AERO, AR",2019-06-09,NA,10.4,19,NA
"58916","MENDOZA AERO, AR",2019-06-10,NA,10.6,18.5,3.2
"58917","MENDOZA AERO, AR",2019-06-11,NA,10.8,18,4.3
"58918","MENDOZA AERO, AR",2019-06-12,NA,9.2,NA,2.3
